month/day	vader compound	vader sentiment
2008-12-01	-1.0675999999999999	negative
2008-12-02	-2.8371	negative
2008-12-03	0.5410000000000001	positive
2008-12-04	0.6709999999999998	positive
2008-12-05	1.0502	positive
2008-12-06	0.7905	positive
2008-12-07	2.8684000000000003	positive
2008-12-08	2.8329	positive
2008-12-09	1.9518	positive
2008-12-10	7.8155	positive
2008-12-11	1.3993	positive
2008-12-12	-4.0509	negative
2008-12-13	0.6596	positive
2008-12-14	1.3162	positive
2008-12-15	1.9168	positive
2008-12-16	-0.21239999999999998	negative
2008-12-17	1.2363999999999997	positive
2008-12-18	-0.3734	negative
2008-12-19	-2.4433	negative
2008-12-20	-1.952	negative
2008-12-21	3.3032	positive
2008-12-22	2.6426	positive
2008-12-23	-1.9779	negative
2008-12-24	-0.6386000000000001	negative
2008-12-25	0.6225999999999999	positive
2008-12-26	3.0403	positive
2008-12-27	-0.12850000000000006	negative
2008-12-28	-1.3398999999999999	negative
2008-12-29	0.06510000000000016	positive
2008-12-30	-0.5819	negative
2008-12-31	0.4114	positive
2009-01-01	2.7176	positive
2009-01-02	0.6238999999999999	positive
2009-01-03	0.6263	positive
2009-01-04	-0.36269999999999997	negative
2009-01-05	0.6631999999999998	positive
2009-01-06	2.3926	positive
2009-01-07	-0.062300000000000244	negative
2009-01-08	-0.6942999999999999	negative
2009-01-09	-0.36809999999999987	negative
2009-01-10	-2.1434	negative
2009-01-11	1.4970999999999999	positive
2009-01-12	1.383	positive
2009-01-13	0.1526000000000003	positive
2009-01-14	-1.2955	negative
2009-01-15	-0.9107999999999998	negative
2009-01-16	2.3693000000000004	positive
2009-01-17	-2.7637	negative
2009-01-18	1.7379	positive
2009-01-19	-3.4444	negative
2009-01-20	2.5999	positive
2009-01-21	-2.4403	negative
2009-01-22	-0.4551000000000002	negative
2009-01-23	-2.7972	negative
2009-01-24	-0.26020000000000004	negative
2009-01-25	-4.2279	negative
2009-01-26	7.4227	positive
2009-01-27	3.5726	positive
2009-01-28	-6.6133	negative
2009-01-29	-0.09900000000000009	negative
2009-01-30	3.1216	positive
2009-01-31	2.2908999999999997	positive
2009-02-01	-1.5292	negative
2009-02-02	-0.1582	negative
2009-02-03	0.6128	positive
2009-02-04	0.9389	positive
2009-02-05	-0.19680000000000003	negative
2009-02-06	0.3211999999999999	positive
2009-02-07	0.20259999999999995	positive
2009-02-08	0.9379000000000002	positive
2009-02-09	16.757	positive
2009-02-10	0.0375000000000002	positive
2009-02-11	3.7792999999999997	positive
2009-02-12	1.6433	positive
2009-02-13	-2.5224	negative
2009-02-14	3.448	positive
2009-02-15	-2.4057000000000004	negative
2009-02-16	1.2414	positive
2009-02-17	-1.8568999999999998	negative
2009-02-18	3.5623	positive
2009-02-19	-0.6869999999999998	negative
2009-02-20	2.5927000000000002	positive
2009-02-21	-0.3000000000000004	negative
2009-02-22	0.5235000000000003	positive
2009-02-23	4.6568000000000005	positive
2009-02-24	3.6454	positive
2009-02-25	-5.9424	negative
2009-02-26	3.6166	positive
2009-02-27	8.52	positive
2009-02-28	-2.4603	negative
2009-03-01	0.3644	positive
2009-03-02	0.08750000000000008	positive
2009-03-03	2.6549000000000005	positive
2009-03-04	3.363	positive
2009-03-05	2.8838	positive
2009-03-06	6.0438	positive
2009-03-07	0.8341000000000001	positive
2009-03-08	-0.39330000000000015	negative
2009-03-09	-3.0798	negative
2009-03-10	4.801	positive
2009-03-11	5.4596	positive
2009-03-12	0.17039999999999977	positive
2009-03-13	4.6539	positive
2009-03-14	6.3805	positive
2009-03-15	1.5252000000000003	positive
2009-03-16	-0.7444000000000002	negative
2009-03-17	3.6788	positive
2009-03-18	-4.8345	negative
2009-03-19	7.2123	positive
2009-03-20	1.4424000000000001	positive
2009-03-21	-0.5168999999999999	negative
2009-03-22	2.3706	positive
2009-03-23	-0.9645999999999999	negative
2009-03-24	2.15	positive
2009-03-25	3.8409	positive
2009-03-26	5.2358	positive
2009-03-27	4.5065	positive
2009-03-28	-3.8698	negative
2009-03-29	1.4071000000000002	positive
2009-03-30	2.8518000000000003	positive
2009-03-31	4.2395000000000005	positive
2009-04-01	-0.9069000000000002	negative
2009-04-02	2.8225999999999996	positive
2009-04-03	2.0616000000000003	positive
2009-04-04	-3.1427	negative
2009-04-05	5.09	positive
2009-04-06	-4.0632	negative
2009-04-07	-9.5638	negative
2009-04-08	-3.2636	negative
2009-04-09	9.8959	positive
2009-04-10	0.16079999999999992	positive
2009-04-11	-1.2187999999999999	negative
2009-04-12	3.5524	positive
2009-04-13	6.0078000000000005	positive
2009-04-14	0.6027000000000002	positive
2009-04-15	3.4647	positive
2009-04-16	-1.4861	negative
2009-04-17	-3.3047999999999997	negative
2009-04-18	0.8497000000000003	positive
2009-04-19	-1.5246999999999997	negative
2009-04-20	0.5780000000000002	positive
2009-04-21	4.8112	positive
2009-04-22	6.2313	positive
2009-04-23	-0.7965000000000002	negative
2009-04-24	-1.1725999999999996	negative
2009-04-25	3.7571000000000003	positive
2009-04-26	-0.38820000000000005	negative
2009-04-27	2.4516999999999998	positive
2009-04-28	7.6842	positive
2009-04-29	-6.3516	negative
2009-04-30	3.5791	positive
2009-05-01	3.4443	positive
2009-05-02	-0.8184	negative
2009-05-03	-1.5770000000000002	negative
2009-05-04	4.483	positive
2009-05-05	-0.31189999999999984	negative
2009-05-06	5.7862	positive
2009-05-07	-0.48030000000000006	negative
2009-05-08	3.0225	positive
2009-05-09	0.6243999999999997	positive
2009-05-10	0.7776000000000001	positive
2009-05-11	-1.7771999999999997	negative
2009-05-12	2.1021	positive
2009-05-13	-3.9162	negative
2009-05-14	-1.2490999999999999	negative
2009-05-15	-1.8043	negative
2009-05-16	2.2199	positive
2009-05-17	-4.3101	negative
2009-05-18	4.86	positive
2009-05-19	3.2681	positive
2009-05-20	0.33630000000000015	positive
2009-05-21	2.1290999999999998	positive
2009-05-22	-1.6118000000000001	negative
2009-05-23	1.5191000000000001	positive
2009-05-24	-0.5174000000000003	negative
2009-05-25	-6.0846	negative
2009-05-26	5.2828	positive
2009-05-27	1.9335000000000002	positive
2009-05-28	2.1783	positive
2009-05-29	-1.3543000000000003	negative
2009-05-30	1.1091000000000002	positive
2009-05-31	-0.8661000000000001	negative
2009-06-01	-2.045	negative
2009-06-02	1.0703	positive
2009-06-03	-0.4519	negative
2009-06-04	-1.1313000000000002	negative
2009-06-05	1.6211	positive
2009-06-06	0.6779000000000003	positive
2009-06-07	1.2848	positive
2009-06-08	5.1913	positive
2009-06-09	3.6471999999999998	positive
2009-06-10	-0.6706000000000001	negative
2009-06-11	4.4753	positive
2009-06-12	-0.0260999999999999	negative
2009-06-13	2.2609000000000004	positive
2009-06-14	-3.4205	negative
2009-06-15	1.2173999999999996	positive
2009-06-16	-0.7492999999999996	negative
2009-06-17	6.3198	positive
2009-06-18	0.3135999999999999	positive
2009-06-19	2.2798999999999996	positive
2009-06-20	-0.47649999999999987	negative
2009-06-21	4.084	positive
2009-06-22	1.4895	positive
2009-06-23	-1.0504999999999998	negative
2009-06-24	-0.40900000000000036	negative
2009-06-25	-3.7031	negative
2009-06-26	-8.004	negative
2009-06-27	3.0188	positive
2009-06-28	1.2772000000000001	positive
2009-06-29	0.6395000000000002	positive
2009-06-30	2.8028	positive
2009-07-01	0.9093999999999999	positive
2009-07-02	4.8611	positive
2009-07-03	2.5198	positive
2009-07-04	2.2135	positive
2009-07-05	0.009500000000000175	positive
2009-07-06	-0.18920000000000015	negative
2009-07-07	2.1822	positive
2009-07-08	-2.4911000000000003	negative
2009-07-09	-0.2915000000000001	negative
2009-07-10	2.9236999999999997	positive
2009-07-11	-1.8774	negative
2009-07-12	-1.545	negative
2009-07-13	-1.6534	negative
2009-07-14	0.7698	positive
2009-07-15	-1.2162	negative
2009-07-16	-1.0495999999999999	negative
2009-07-17	-1.4894	negative
2009-07-18	0.5554000000000001	positive
2009-07-19	-1.1198	negative
2009-07-20	-1.0678	negative
2009-07-21	0.24640000000000029	positive
2009-07-22	-1.1738000000000002	negative
2009-07-23	-0.002700000000000091	neutral
2009-07-24	1.0928	positive
2009-07-25	-0.10060000000000013	negative
2009-07-26	0.36390000000000017	positive
2009-07-27	-0.06300000000000011	negative
2009-07-28	-1.3920000000000001	negative
2009-07-29	3.0853	positive
2009-07-30	-85.3935	negative
2009-07-31	-2.8830999999999998	negative
2009-08-01	0.12200000000000005	positive
2009-08-02	1.6792	positive
2009-08-03	-0.24719999999999992	negative
2009-08-04	-1.08	negative
2009-08-05	-1.4688999999999999	negative
2009-08-06	2.0289	positive
2009-08-07	-0.3032	negative
2009-08-08	0.3502000000000002	positive
2009-08-09	2.6751	positive
2009-08-10	1.6409	positive
2009-08-11	-2.1253	negative
2009-08-12	0.2272999999999998	positive
2009-08-13	-2.9619	negative
2009-08-14	-0.6657999999999998	negative
2009-08-15	-1.6944	negative
2009-08-16	2.1728	positive
2009-08-17	-0.054199999999999915	negative
2009-08-18	0.4697	positive
2009-08-19	-0.29090000000000005	negative
2009-08-20	-3.5838	negative
2009-08-21	3.6728	positive
2009-08-22	-1.2145000000000001	negative
2009-08-23	0.21089999999999992	positive
2009-08-24	-9.4205	negative
2009-08-25	2.9319	positive
2009-08-26	1.6483	positive
2009-08-27	2.4922	positive
2009-08-28	-3.0233	negative
2009-08-29	-0.9723	negative
2009-08-30	-3.1774	negative
2009-08-31	2.2195	positive
2009-09-01	2.9174	positive
2009-09-02	-0.35850000000000026	negative
2009-09-03	1.3679	positive
2009-09-04	5.315799999999999	positive
2009-09-05	-0.2891	negative
2009-09-06	0.7935	positive
2009-09-07	-2.5889	negative
2009-09-08	1.9789	positive
2009-09-09	1.0782	positive
2009-09-10	1.2479	positive
2009-09-11	-2.0308	negative
2009-09-12	-1.0703000000000003	negative
2009-09-13	-1.0192	negative
2009-09-14	2.2991	positive
2009-09-15	2.0057	positive
2009-09-16	-1.4413999999999998	negative
2009-09-17	-1.8111000000000002	negative
2009-09-18	4.0458	positive
2009-09-19	1.5949	positive
2009-09-20	-0.1109	negative
2009-09-21	-0.9946000000000003	negative
2009-09-22	-0.7451	negative
2009-09-23	1.2389000000000001	positive
2009-09-24	3.4777	positive
2009-09-25	-1.9878	negative
2009-09-26	0.43579999999999997	positive
2009-09-27	0.4367000000000002	positive
2009-09-28	1.8777	positive
2009-09-29	3.5909	positive
2009-09-30	-1.8801999999999999	negative
2009-10-01	-0.6009	negative
2009-10-02	-2.0947	negative
2009-10-03	0.613	positive
2009-10-04	3.1161	positive
2009-10-05	-1.2864	negative
2009-10-06	-0.2949999999999999	negative
2009-10-07	1.0509	positive
2009-10-08	-0.477	negative
2009-10-09	3.1636	positive
2009-10-10	-0.5401	negative
2009-10-11	-0.47500000000000003	negative
2009-10-12	-0.2842	negative
2009-10-13	0.16650000000000004	positive
2009-10-14	0.13250000000000006	positive
2009-10-15	3.7013000000000003	positive
2009-10-16	-1.1885000000000001	negative
2009-10-17	0.9894	positive
2009-10-18	0.4539999999999999	positive
2009-10-19	2.3297000000000003	positive
2009-10-20	1.9883	positive
2009-10-21	-0.787	negative
2009-10-22	-0.6517000000000002	negative
2009-10-23	1.4924	positive
2009-10-24	1.8238	positive
2009-10-25	-1.3754	negative
2009-10-26	-0.5629000000000002	negative
2009-10-27	-0.2657	negative
2009-10-28	-0.263	negative
2009-10-29	-0.11840000000000012	negative
2009-10-30	0.2963	positive
2009-10-31	-0.6476999999999999	negative
2009-11-01	0.10310000000000002	positive
2009-11-02	-1.8981999999999999	negative
2009-11-03	0.9865999999999999	positive
2009-11-04	0.97	positive
2009-11-05	-0.5192	negative
2009-11-06	7.2528	positive
2009-11-07	0.8661000000000001	positive
2009-11-08	-0.21589999999999998	negative
2009-11-09	2.4613	positive
2009-11-10	3.0939	positive
2009-11-11	1.2523	positive
2009-11-12	-0.9895	negative
2009-11-13	-0.17860000000000004	negative
2009-11-14	-0.6504000000000001	negative
2009-11-15	-0.9149	negative
2009-11-16	0.14349999999999996	positive
2009-11-17	2.2878	positive
2009-11-18	2.1543	positive
2009-11-19	-0.7314999999999999	negative
2009-11-20	-1.4379	negative
2009-11-21	-2.1224	negative
2009-11-22	2.856	positive
2009-11-23	2.1318	positive
2009-11-24	1.0043	positive
2009-11-25	2.2587	positive
2009-11-26	-0.1027	negative
2009-11-27	0.12780000000000002	positive
2009-11-28	0.0	neutral
2009-11-29	3.5020000000000002	positive
2009-11-30	0.5826	positive
2009-12-01	-0.15479999999999994	negative
2009-12-02	-1.5442999999999998	negative
2009-12-03	-1.2987	negative
2009-12-04	-2.2492	negative
2009-12-05	0.8846999999999999	positive
2009-12-06	0.7232999999999999	positive
2009-12-07	1.2952	positive
2009-12-08	0.3469	positive
2009-12-09	0.5038	positive
2009-12-10	2.7594	positive
2009-12-11	1.3141	positive
2009-12-12	0.1049	positive
2009-12-13	-1.3618	negative
2009-12-14	1.692	positive
2009-12-15	-1.3259999999999998	negative
2009-12-16	-0.9112	negative
2009-12-17	0.098	positive
2009-12-18	2.2312999999999996	positive
2009-12-19	-1.3571	negative
2009-12-20	-1.1294	negative
2009-12-21	-2.4769	negative
2009-12-22	-0.7684000000000001	negative
2009-12-23	-1.4069	negative
2009-12-24	1.0718999999999999	positive
2009-12-25	0.8763	positive
2009-12-26	0.042700000000000016	positive
2009-12-27	-0.7852000000000001	negative
2009-12-28	3.0023	positive
2009-12-29	2.2202	positive
2009-12-30	1.3420999999999998	positive
2009-12-31	-1.5511	negative
2010-01-01	-0.22559999999999997	negative
2010-01-02	-0.40499999999999997	negative
2010-01-03	-0.09610000000000012	negative
2010-01-04	-0.22469999999999998	negative
2010-01-05	-2.6901	negative
2010-01-06	2.5831	positive
2010-01-07	-0.5034000000000001	negative
2010-01-08	0.9962	positive
2010-01-09	1.2637999999999998	positive
2010-01-10	-3.3032	negative
2010-01-11	3.6733000000000002	positive
2010-01-12	-1.5986	negative
2010-01-13	3.4469	positive
2010-01-14	-1.1718	negative
2010-01-15	1.1026	positive
2010-01-16	1.3696	positive
2010-01-17	-0.7594	negative
2010-01-18	1.7918	positive
2010-01-19	2.4942	positive
2010-01-20	0.7340999999999998	positive
2010-01-21	1.8991999999999998	positive
2010-01-22	-2.516	negative
2010-01-23	-1.5803	negative
2010-01-24	1.5876000000000001	positive
2010-01-25	-0.09950000000000003	negative
2010-01-26	0.5555999999999999	positive
2010-01-27	2.0082	positive
2010-01-28	-1.2707000000000002	negative
2010-01-29	1.2921	positive
2010-01-30	0.9555999999999999	positive
2010-01-31	2.2611	positive
2010-02-01	-0.5859999999999999	negative
2010-02-02	-2.6118	negative
2010-02-03	-0.1452	negative
2010-02-04	-0.8605999999999999	negative
2010-02-05	-1.2958	negative
2010-02-06	2.5768	positive
2010-02-07	-1.5653	negative
2010-02-08	2.6084	positive
2010-02-09	-1.1818	negative
2010-02-10	-0.29349999999999987	negative
2010-02-11	-2.1628999999999996	negative
2010-02-12	0.031299999999999994	positive
2010-02-13	-2.2674000000000003	negative
2010-02-14	0.5941	positive
2010-02-15	2.5663	positive
2010-02-16	1.8518999999999999	positive
2010-02-17	-1.399	negative
2010-02-18	1.8148	positive
2010-02-19	-0.6330000000000001	negative
2010-02-20	1.1115	positive
2010-02-21	2.5739	positive
2010-02-22	2.1885	positive
2010-02-23	0.16560000000000002	positive
2010-02-24	2.3972	positive
2010-02-25	1.2564000000000002	positive
2010-02-26	0.05699999999999994	positive
2010-02-27	-0.7663000000000002	negative
2010-02-28	-2.019	negative
2010-03-01	-0.053100000000000036	negative
2010-03-02	-0.7680999999999999	negative
2010-03-03	0.9684	positive
2010-03-04	4.0291	positive
2010-03-05	3.2314	positive
2010-03-06	-0.5029000000000001	negative
2010-03-07	-1.0178999999999998	negative
2010-03-08	-0.9299	negative
2010-03-09	-0.5592	negative
2010-03-10	1.2132	positive
2010-03-11	-0.3722999999999999	negative
2010-03-12	-2.8503	negative
2010-03-13	0.5864	positive
2010-03-14	0.8084	positive
2010-03-15	0.10670000000000007	positive
2010-03-16	2.6842	positive
2010-03-17	-0.7411	negative
2010-03-18	0.8060999999999998	positive
2010-03-19	1.244	positive
2010-03-20	1.2219	positive
2010-03-21	2.1227	positive
2010-03-22	-1.5002	negative
2010-03-23	-0.13330000000000003	negative
2010-03-24	-2.8215	negative
2010-03-25	-4.7079	negative
2010-03-26	0.4595	positive
2010-03-27	0.7948	positive
2010-03-28	1.4185999999999999	positive
2010-03-29	-0.23559999999999987	negative
2010-03-30	0.1082	positive
2010-03-31	-0.4743	negative
2010-04-01	-0.27080000000000004	negative
2010-04-02	0.09889999999999988	positive
2010-04-03	-0.7708999999999999	negative
2010-04-04	-1.3336000000000001	negative
2010-04-05	0.31039999999999984	positive
2010-04-06	-2.4091	negative
2010-04-07	1.075	positive
2010-04-08	1.9504	positive
2010-04-09	-1.2508999999999997	negative
2010-04-10	1.0844	positive
2010-04-11	-1.1903000000000001	negative
2010-04-12	1.4289000000000003	positive
2010-04-13	-0.9547000000000001	negative
2010-04-14	1.9316	positive
2010-04-15	1.5916000000000001	positive
2010-04-16	2.7798999999999996	positive
2010-04-17	0.4779	positive
2010-04-18	0.47660000000000013	positive
2010-04-19	-2.7872	negative
2010-04-20	1.9203000000000001	positive
2010-04-21	-0.6718000000000001	negative
2010-04-22	-1.1156000000000001	negative
2010-04-23	5.1788	positive
2010-04-24	-0.8338000000000001	negative
2010-04-25	-0.7235000000000001	negative
2010-04-26	-0.5241999999999998	negative
2010-04-27	0.6103999999999998	positive
2010-04-28	-2.406	negative
2010-04-29	2.8707000000000003	positive
2010-04-30	1.1227	positive
2010-05-01	1.9054	positive
2010-05-02	-0.3253999999999999	negative
2010-05-03	-0.6931999999999999	negative
2010-05-04	-0.5214000000000001	negative
2010-05-05	-1.0744000000000002	negative
2010-05-06	2.3247	positive
2010-05-07	-0.2054	negative
2010-05-08	0.4702999999999999	positive
2010-05-09	0.5272999999999999	positive
2010-05-10	0.1351	positive
2010-05-11	-0.6897	negative
2010-05-12	-0.10939999999999994	negative
2010-05-13	-0.12160000000000004	negative
2010-05-14	-0.6248	negative
2010-05-15	-2.5620999999999996	negative
2010-05-16	-0.7371000000000001	negative
2010-05-17	0.5718	positive
2010-05-18	2.0236	positive
2010-05-19	-1.0408	negative
2010-05-20	1.3237999999999999	positive
2010-05-21	-1.0577	negative
2010-05-22	0.04040000000000016	positive
2010-05-23	0.0	neutral
2010-05-24	2.2944	positive
2010-05-25	-1.4175	negative
2010-05-26	-0.5475	negative
2010-05-27	-1.2561	negative
2010-05-28	1.6384999999999998	positive
2010-05-29	1.724	positive
2010-05-30	0.9459	positive
2010-05-31	-1.9815	negative
2010-06-01	-0.9519000000000001	negative
2010-06-02	-0.012199999999999878	negative
2010-06-03	3.5086	positive
2010-06-04	1.4916	positive
2010-06-05	1.4341	positive
2010-06-06	2.0452	positive
2010-06-07	-0.6723999999999999	negative
2010-06-08	-0.256	negative
2010-06-09	1.023	positive
2010-06-10	3.6843000000000004	positive
2010-06-11	1.2585	positive
2010-06-12	-1.1448	negative
2010-06-13	-0.2732	negative
2010-06-14	-1.7526	negative
2010-06-15	2.2037	positive
2010-06-16	0.7868999999999999	positive
2010-06-17	0.6479000000000001	positive
2010-06-18	-0.4395	negative
2010-06-19	-0.22130000000000008	negative
2010-06-20	-1.4889999999999999	negative
2010-06-21	1.0355999999999999	positive
2010-06-22	0.21849999999999997	positive
2010-06-23	-1.8955	negative
2010-06-24	0.2906000000000002	positive
2010-06-25	0.20589999999999997	positive
2010-06-26	-0.6906	negative
2010-06-27	0.19769999999999988	positive
2010-06-28	0.9386	positive
2010-06-29	-0.3566	negative
2010-06-30	-0.34629999999999994	negative
2010-07-01	2.9379	positive
2010-07-02	-1.4122999999999999	negative
2010-07-03	2.9448	positive
2010-07-04	0.0	neutral
2010-07-05	-0.365	negative
2010-07-06	5.9028	positive
2010-07-07	-1.2381999999999997	negative
2010-07-08	-2.4878	negative
2010-07-09	-0.8265999999999999	negative
2010-07-10	-0.3259	negative
2010-07-11	-3.9848	negative
2010-07-12	2.5941	positive
2010-07-13	1.7527	positive
2010-07-14	0.025600000000000067	positive
2010-07-15	0.48739999999999994	positive
2010-07-16	0.22760000000000002	positive
2010-07-17	-0.11910000000000001	negative
2010-07-18	-0.13130000000000003	negative
2010-07-19	-1.1672	negative
2010-07-20	0.24220000000000008	positive
2010-07-21	-2.3503000000000003	negative
2010-07-22	0.775	positive
2010-07-23	-0.48029999999999984	negative
2010-07-24	0.46900000000000003	positive
2010-07-25	1.7267000000000001	positive
2010-07-26	1.3945000000000003	positive
2010-07-27	-1.7566	negative
2010-07-28	1.2617	positive
2010-07-29	-0.6643000000000001	negative
2010-07-30	0.25869999999999993	positive
2010-07-31	0.34020000000000006	positive
2010-08-01	-1.8775	negative
2010-08-02	0.23260000000000008	positive
2010-08-03	2.1246	positive
2010-08-04	2.3102	positive
2010-08-05	1.565	positive
2010-08-06	1.5651000000000002	positive
2010-08-07	-0.6155999999999999	negative
2010-08-08	-0.47650000000000003	negative
2010-08-09	-0.052100000000000035	negative
2010-08-10	2.3082000000000003	positive
2010-08-11	-1.3849999999999998	negative
2010-08-12	3.8723	positive
2010-08-13	-2.1048	negative
2010-08-14	0.958	positive
2010-08-15	2.9049	positive
2010-08-16	3.0578000000000003	positive
2010-08-17	-3.8979999999999997	negative
